time,class,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
0.20020020020020018,wrist_extension,0.5263185130291369,0.4461956107699689,0.337375354522611,0.3029078750854862,0.5242340134641578,0.3295120368176864,0.44562575179698866,0.107617611703948
0.21021021021021022,rest,0.0006525306481202344,0.03645565314121145,0.05047040907971154,-0.017007195627628074,-0.07199550038711319,0.018765366163070965,-0.058663820975306015,-0.17635519743611217
0.22022022022022023,wrist_extension,0.5111907819281006,0.25632458510380574,0.28546559811345873,0.38332908455743564,0.4439825429570725,0.3581374672776856,0.26357759077697396,0.452133176116842
0.23023023023023023,open_palm,0.4904778051117269,0.2819490721158167,0.43336225941761747,-0.020341079781456745,0.4107217834220914,0.450305568718135,0.17823417513448434,0.35974948078065716
0.24024024024024024,fist,0.36297130059070903,0.6534076227557316,0.41979444680691397,0.5328057935053525,0.48509758171912254,0.31777336995053884,0.42636464546368824,0.4847351776787858
0.2502502502502503,wrist_flexion,0.485280671547667,0.3716084395453695,0.38131960454113667,0.48574942986310243,0.4225452543342441,0.42902799519075624,0.5717339532243977,0.27224168847752933
0.2602602602602603,wrist_flexion,0.23098353050048392,0.28012356628244217,0.6222196688424169,0.4702902408011054,0.5189462841707658,0.48143024754375296,0.3770903921906674,0.24469237233267366
0.2702702702702703,wrist_flexion,0.14382769103506585,0.149463825921271,0.5424910386838907,0.5191571111772767,0.43887771290377114,0.35259455938573403,0.4008871340519454,0.38597076051103435
0.2802802802802803,rest,0.08862685542589209,0.06308836809006843,0.1098737142506501,0.11197716378614,-0.006892295473002365,-0.14822176768889167,-0.09176475861380366,-0.14307921509638513
0.2902902902902903,rest,-0.0974126054021662,0.06931678251234384,-0.22474156779240206,-0.069662137724318,-0.10579560581626164,-0.03247952448679887,0.0072524050501221295,0.02557174929294513
0.3003003003003003,wrist_extension,0.24417522646715745,0.1112551659066564,0.2830313087216197,0.17339543457332424,0.37300090387301166,0.47820286048126576,0.5336125160482332,0.38872004605816735
0.3103103103103103,wrist_extension,0.348271292337088,0.0972009166004412,0.36446512253610625,0.41078988411446243,0.11362409223670814,0.5371048789600685,0.3163066858790968,0.2076855453249618
0.3203203203203203,wrist_extension,0.5269452027495701,0.4397405975640338,0.2773910079459788,0.30743333919852817,0.24924535436127482,0.3732625482552646,0.5558635849539817,0.36543383211628305
0.3303303303303303,wrist_extension,0.5145793601073845,0.31150149522416937,0.25910491681347775,0.606772468387952,0.4344398884203851,0.40186269024903415,0.16825192219591611,0.495293581337631
0.34034034034034033,wrist_extension,0.4501446617833273,0.2729242272243346,0.06724359869289678,0.25569106483330206,0.34843315321474383,0.45211925909467104,0.2996781187700582,0.27776627704205914
0.35035035035035034,wrist_extension,0.30528856460462483,0.5833436266126295,0.06554494230940298,0.39602842287530476,0.3605241216632443,0.3919502676479177,0.22264240366102928,0.5624435834730754
0.36036036036036034,rest,0.04416577432035187,-0.19876228664991757,0.17164428085074146,-0.0005925044361308382,-0.1478430807005156,0.05362482122989446,-0.11794902869396306,-0.03187843024768567
0.37037037037037035,wrist_extension,0.4683409376626868,0.3023550647691853,0.41622509710811567,0.3260766007386659,0.4724302099075426,0.5895486253510971,0.8037010389019725,0.3625549445520657
0.38038038038038036,wrist_extension,0.31304848344432046,0.29541015749529664,0.49549285599998005,0.1473712324184672,0.1671404973209166,0.17666969811812736,0.4104540247325006,0.6477774542392822
0.39039039039039036,wrist_flexion,0.37496794590814536,0.05826198829840262,0.4932152514712794,0.4847624446510957,0.36163993273890777,0.566032920249305,-0.06547372241943028,0.6162296533328249
0.40040040040040037,open_palm,0.41086960937239136,0.3102001900927638,0.3848103484779474,0.5307075981506439,0.07995363271544648,0.2560017060475999,0.18559819599060481,0.5051203277316824
0.41041041041041043,wrist_flexion,0.5005367672540535,0.35559559110268024,0.278959048688927,0.4205018186596867,0.30692296619740417,0.10966919101802441,-0.009573730191590718,0.3822882840846543
0.42042042042042044,fist,0.5190822925994207,0.7165867601128372,0.5599567574053684,0.5362102823893109,0.6673658864568266,0.5815667460224049,0.557271350598733,0.430227678603783
0.43043043043043044,open_palm,0.03038978612945624,0.40559770132979556,0.4329951595654942,0.3148150680144397,0.44079070507855794,0.09446829662877282,0.05791635607093615,0.2636033073686681
0.44044044044044045,rest,-0.018312196241172272,0.07303684517925067,-0.2093021201573235,-0.24499308327886038,0.07738682715540235,0.0997758743073057,0.03368922628522412,0.058537023958605994
0.45045045045045046,wrist_extension,0.43737640617440904,0.3553380871792583,0.579482335529782,0.5263249915703337,0.2838259973303324,0.26285373746795715,0.4303833799256153,0.43527110338163844
0.46046046046046046,open_palm,0.23525883369876807,0.23785190572164655,0.22194025853633081,0.48350127323626724,0.22376893710558177,0.18711118746258004,0.34499908417526826,0.12521217745173485
0.47047047047047047,wrist_flexion,0.4764624317906568,0.5869334704567186,0.11667923384693982,0.7272264686449785,0.2506061794058378,0.11988859062342644,0.752447944226921,0.4238501058933358
0.4804804804804805,open_palm,0.2137060489133142,0.412998920314792,0.17039482046761956,0.4297414616297458,0.30735415196359417,0.2696164992603924,0.26589932344077344,0.07546522758988083
0.4904904904904905,rest,-0.06742382340866447,0.0012974683928077546,-0.043075692828988495,0.07636240537499042,-0.07867155805423498,0.06131311686435775,0.02867148275675125,-0.06847076070907533
0.5005005005005005,fist,0.7154536222743535,0.6487757953371551,0.5934860224538867,0.5851209007780919,0.4320342029551292,0.14988863213500203,0.5556509373764948,0.3209810443797096
0.5105105105105106,fist,0.3524393258978327,0.5200174288603324,0.5991360115385008,0.37915343151072256,0.48929740332112587,0.6786077916234087,0.44455698150649386,0.5141013423327836
0.5205205205205206,rest,-0.060187954090683574,-0.15746084362698853,0.12693022745963273,0.08723737582975165,0.029499567529182393,-0.06389461289097492,-0.1183752116670668,-0.01085336997370092
0.5305305305305306,wrist_flexion,0.25439923711103146,0.5185382951557737,0.25557006833316037,0.36724171852520315,0.37488692279388885,0.42934721277046556,0.6762341021577445,0.31705842613672763
0.5405405405405406,rest,0.09475683148151273,-0.12165543565659193,0.14785185474907683,0.14321625005278718,-0.13863376117583184,0.0036799578108344016,-0.03336477391930032,0.10109643520732373
0.5505505505505506,open_palm,0.33442796899167965,0.2638974629903669,0.3303065155551037,0.1979433713119658,0.2766361754643192,0.19618515126108918,0.35723341812718235,0.400831332201717
0.5605605605605606,wrist_extension,0.2178945698355495,0.07424214159975925,0.21764973411186195,0.34028629972314656,0.29435647081986943,0.31111875379656123,0.40351917595886433,0.17803018123738076
0.5705705705705706,wrist_flexion,0.2689129402852403,0.17601800462701905,0.39721555397178776,0.2912743075781398,0.2074990782386377,0.4678995615991759,0.4369398280225142,0.22335110683895706
0.5805805805805806,fist,0.5640080932178906,0.3203064069867976,0.36022843900412455,0.44994714332886077,0.5098262178719724,0.6842484767314236,0.6027866829166004,0.5518671097178538
0.5905905905905906,rest,0.01860332228418197,0.041869647023672865,-0.027640661279506974,0.010986836309919604,-0.10415413641797129,0.08831855933001491,0.09537256954994679,-0.14267320210306558
0.6006006006006006,open_palm,0.3040382763903961,0.3466160005525583,0.5874999230379717,0.3565315391500147,0.3938589656142803,0.5309768163394755,0.2647865328872383,0.5309299999418968
0.6106106106106106,open_palm,0.2558293765200131,0.11572589426178204,0.18960891953925824,0.368864876780581,0.3739312898140841,0.5643297429104835,0.2674487443149657,0.32631272067673617
0.6206206206206206,wrist_flexion,0.5867512575348621,0.5088205048099839,0.38956404814386186,0.5052111008256537,0.3946763846502539,0.39270403121778763,0.19958780740576815,0.3098098747106193
0.6306306306306306,open_palm,0.22427380985192277,0.3191768589136297,0.45378345277741683,0.3791467981056459,0.32545982681805324,0.23786032022694947,0.3949294102098741,0.3245513958434623
0.6406406406406406,wrist_flexion,0.29381699437023656,0.42095744952631736,0.44304194090791066,0.3073137193494597,0.330552629633182,0.24492812061661773,0.35854337212105464,0.45172739514737204
0.6506506506506506,fist,0.41995541041064693,0.4352721686124202,0.7968151912414876,0.5448438713352215,0.6194110441815803,0.5729476303625972,0.42947605827604446,0.5767351124737672
0.6606606606606606,rest,0.08405270486976842,0.07338840674686435,-0.05624310402526407,-0.051199370228899505,0.1304464780141215,-0.1344514744689017,-0.112719398641596,-0.01663959173164674
0.6706706706706707,rest,-0.03268115458492213,-0.2660377935322777,-0.18471242084156092,0.04915109086375171,0.029673582477952484,-0.02196286066254835,0.06764813569313498,-0.11126312941921242
0.6806806806806807,fist,0.12381880033795534,0.48691332614004007,0.6925042098357094,0.4684303395501188,0.606633809176523,0.3787832193635613,0.38164532326967476,0.5375439680841726
0.6906906906906907,rest,0.11783938707025654,0.04861823129382392,-0.06908700671386007,0.10019042090251162,-0.193787293949598,0.26981865736008087,0.014923592304103742,0.11156023977275811
0.7007007007007007,wrist_flexion,0.24610059304850956,0.46636440684586716,0.47009222243222026,0.17823628356771165,0.24625138591599022,0.5058371269846134,0.5136708530692258,0.2126468182938576
0.7107107107107107,open_palm,0.40303462620795916,0.2160637164887651,0.5435791539908076,0.1746882299499542,0.3836603033050682,0.25931144134833234,0.3936939179522977,0.14433392002026665
0.7207207207207207,rest,0.2700175213241179,0.04339081731584837,0.18132159486539026,-0.1773649467573621,0.05321573377374561,0.10681457864993567,0.20496915928853776,-0.0698525362511737
0.7307307307307307,wrist_extension,0.1673906917482847,0.4436766906441993,0.3234566479274229,0.45851372231213033,0.32994606438968904,0.37881105809044147,0.46501551101928196,0.4399795670500991
0.7407407407407407,fist,0.558389356560469,0.6395287056718921,0.5193343111228066,0.5882530898175674,0.2981622418637096,0.7786375553620232,0.34797268833587475,0.18877092608407325
0.7507507507507507,wrist_flexion,0.5826610842212936,0.26250361347152007,0.3905995460429285,0.2068089102022325,0.2929267127496488,0.11447596371192659,0.2696780934468031,0.44687733802677565
0.7607607607607607,wrist_extension,0.4267608782077319,0.41228006365367187,0.46320973336601085,0.3613353207631604,0.5125200790941967,0.35508074600917844,0.40961453840884904,0.3748276951930064
0.7707707707707707,fist,0.6307097223113663,0.6914521442106094,0.39953446462420966,0.5120012291242835,0.45983169388692224,0.45494122242908486,0.21473058083314073,0.7230288098128261
0.7807807807807807,rest,0.05068260785446099,0.0518752319889222,-0.038674280471290706,0.0968908613033739,-0.07904912323340471,0.017373276570312953,-0.048792861285921744,0.12880307243793276
0.7907907907907907,fist,0.30237600555199073,0.35987536793739944,0.4730435214047663,0.42353728917059263,0.45483941045301257,0.5809185467655738,0.5422861324955262,0.7470526575961218
0.8008008008008007,rest,-0.15352059966429027,-0.07933494808342943,0.008003750282786421,0.017889215231097357,0.019557919763336866,-0.065543704156253,0.1787553170728524,-0.11390386496861955
0.8108108108108109,wrist_extension,0.36965014972857074,0.4310473846003826,0.30174337122148936,0.2660007232321782,0.29048928541555,0.6372348190949065,0.5384970718570428,0.30595691289338034
0.8208208208208209,wrist_extension,0.22695461592107852,0.2517540793101423,0.5604848173381148,0.28482946951319277,0.28707034941398446,0.28377777096437196,0.19699639115338585,0.37759852208460387
0.8308308308308309,fist,0.4795379127898269,0.5536794192474267,0.48414168029517274,0.6576061978180261,0.5674980112949691,0.26195084134139723,0.5300069133424855,0.34970801969851206
0.8408408408408409,wrist_flexion,0.5577628131798691,0.5570469996847921,0.29620540995600164,0.46907078179188655,0.5151121255389313,0.358666688039187,0.4325752004696929,0.48176754581022674
0.8508508508508509,open_palm,0.325102250411617,0.4783827397380536,0.17394326445129582,0.28316499025437525,0.1801480237108572,0.40864958256380823,0.2843425214613351,0.07951833866985981
0.8608608608608609,fist,0.3935265462002288,0.2671629373696218,0.41568636394291664,0.3093815822987539,0.7031039266846768,0.4737800249012576,0.8508706842864109,0.6770585258349673
0.8708708708708709,rest,0.028374884935444634,0.20289584014377554,0.05130318416095954,-0.1216028760017584,0.005985081895576619,-0.13111587037713962,-0.02681652119460548,-0.06684515159349051
0.8808808808808809,wrist_extension,0.4362574429453122,0.5950197545159878,0.5191379810270929,0.21028019980403842,0.215773468103986,0.31406282446689476,0.5322691638192228,0.12287343109476986
0.8908908908908909,wrist_extension,0.09014717941905537,0.28868906454580207,0.28960289612277434,0.4998780846299483,0.4514192045215361,0.43995740628492297,0.5340953814262822,0.2593427010896337
0.9009009009009009,wrist_flexion,0.2862643677946505,0.7974370367425455,0.23967231090508673,0.5693510545739138,0.24327453099663315,0.2901450177647694,0.4074895715993809,0.4014302508857342
0.9109109109109109,fist,0.4086511982843949,0.48841717059449474,0.1702278332878617,0.40543152130372084,0.3874116362146223,0.5498386961028217,0.7900350517187323,0.3147339374730487
0.9209209209209209,wrist_flexion,0.5470673093589484,0.2459682827598808,0.29101825419942284,0.49652156685156795,0.6375763395517862,0.3117797084437416,0.5421906995587971,0.31831426261983503
0.9309309309309309,rest,-0.07088284933248092,-0.12301890556909623,0.05809683665858213,0.03561632050169568,-0.1631021013485436,-0.0966072406351271,-0.19200218345134068,-0.11663513113484128
0.9409409409409409,wrist_flexion,0.1931148867483938,0.4384831041114888,0.15054251643056424,0.10595955085973555,0.35596494012839885,0.34327366235590023,0.49167145787538646,0.40068540652147117
0.950950950950951,wrist_extension,0.2471629276182365,0.23457870205026618,0.359074281168289,0.568597166253067,-0.017979188013375363,0.6403905819939448,0.37499947071577955,0.25774015284254476
0.960960960960961,rest,0.193832840769622,-0.04252055533323495,-0.026024343262929656,0.16392810590657556,-0.08485245074515667,-0.11562777328378782,-0.05033791617623258,0.026419772775175234
0.970970970970971,fist,0.4430992334098516,0.6691961540465621,0.22095637580330774,0.571426772126378,0.30644910574815004,0.500188862575417,0.4347153045531976,0.5239906558924237
0.980980980980981,wrist_extension,0.08862519649802253,0.2002032075038454,0.3690214439006544,0.43818112847403157,0.25478791606856654,0.456835627069751,0.23692551642669687,0.3315562143771599
0.990990990990991,rest,-0.05391339101024454,0.031978240317728696,0.12958235138777593,0.03756532730771764,-0.1418759809562337,-0.009381262797532921,-0.06358045375161062,-0.15859684997808
1.001001001001001,wrist_extension,0.4415384193042492,0.5335759440629355,0.41561030116236564,0.3538429240939617,0.20552156515417563,0.3671179360620425,0.19893610175771098,0.2077389841399615
1.011011011011011,wrist_extension,0.4132066595382998,0.41876170377092403,0.2780040984412214,0.2691131256395285,0.3132964638095273,0.42841502564555484,0.18499989061964275,0.42114451055902774
1.021021021021021,fist,0.5667910057204399,0.3892010650634712,0.7400467109536856,0.6848908077476954,0.3720855836565875,0.25988836464682746,0.6739564130737259,0.45865854334128997
1.031031031031031,rest,0.03929265178969544,0.1803242660715179,-0.08077776242261249,0.14017161354839539,0.21213562179990011,0.041023366839847,0.11824753670827343,0.08057793701285748
1.0410410410410411,wrist_flexion,0.31753719072518044,0.5530700082261035,0.38080722959495006,0.4489766693137476,0.1973557121702965,0.31300261765299314,0.38379818247284614,0.3040814701065824
1.0510510510510511,wrist_extension,0.258795485397079,0.4751362668009615,0.5713735953561261,0.22557308840704712,0.08126701877419672,0.31051755394816793,0.3704971038391044,0.31739400184060007
1.0610610610610611,rest,0.04808055805622838,0.06464240141850261,-0.06555918258116468,-0.21798912847543359,0.07139298029517656,-0.07295252102227583,-0.1528751227939188,-0.004547852440842592
1.0710710710710711,rest,0.09533295631316613,0.056549829810077716,0.19132886872462979,-0.09440467581046746,0.08739203594031364,-0.0386827311911589,-0.015148401753558872,0.045791807515665195
1.0810810810810811,rest,0.07019325243066948,0.019406991911698788,0.09697233100904046,-0.06801225806679723,0.06880670629582707,-0.1795918173806916,-0.014861249037847402,0.040638683175335116
1.0910910910910911,wrist_extension,0.4205818132308119,0.3994180495222736,0.3229352001311636,0.3245653009975742,0.42332676728505136,0.42180108843850994,0.32549008307148186,0.2687842736023226
1.1011011011011012,wrist_flexion,0.21951328358894295,0.4193982952351104,0.23763956023693622,0.0574831204747045,0.5719936006370936,0.6304619058007835,0.4969022098969693,0.4932340373661883
1.1111111111111112,wrist_flexion,0.33321156666397267,0.30426371557220205,0.6237088316328319,0.20131946655566463,0.5536759597095812,0.36564449656045883,0.5471206334659352,0.44941988480605705
1.1211211211211212,rest,-0.07889997621821393,0.005775082567587019,0.07369762196673925,0.038902644307167784,0.08332063935068966,-0.004172442262360452,0.16452141419236718,0.07444139831058143
1.1311311311311312,wrist_flexion,0.39201838987035775,0.5371418923608495,0.38979675813211323,0.33691063173889996,0.5030443869093634,0.21460678694840457,0.38429211452887135,0.25034322751388155
1.1411411411411412,open_palm,0.3154742160365056,0.30117511869887276,0.08704802550022889,0.38006271901649596,0.2674503070957854,0.35930618760561017,0.3613508675523009,0.40391929478337163
1.1511511511511512,rest,-0.01636880509789728,-0.06540342569777235,-0.020207018618627465,0.002152939688007643,0.10712258838784638,0.09437511350343529,0.07258909691608244,-0.030942704298189506
1.1611611611611612,open_palm,0.3596480903944426,0.2838680324081139,0.3827470420581264,0.23300702773204515,0.26242007156650193,0.3677998182507662,0.390884628867611,0.04586661177050311
1.1711711711711712,fist,0.6234791730031781,0.14784944482415865,0.5502191874512299,0.5099450828301566,0.4650917148419168,0.5186250778460106,0.5311906779489599,0.674632916937494
1.1811811811811812,wrist_extension,0.49994944130644825,0.4863478987714481,0.5196156329174194,0.4732367198335815,0.36685880928032555,0.3431194551172372,0.14677237660648254,0.3029230762412457
1.1911911911911912,wrist_flexion,0.4424525331835721,0.33935880581529654,0.3251396981439358,0.2520258140855802,0.2123909692051862,0.591301887125118,0.3916493854493665,0.35231864523369155
1.2012012012012012,rest,0.1658319090747783,0.037147874121787085,-0.049215237786632886,-0.08875547716012011,0.009267720386216134,0.022685226306946606,0.017471772186115116,-0.09795701729587536
1.2112112112112112,wrist_flexion,0.48874145958386234,0.2257124988350344,0.36523291284609016,0.30810302621270924,0.5202721614669017,0.17342337280919345,0.45508603062091285,0.5541988731898404
1.2212212212212212,fist,0.6085555180788202,0.5336782321809145,0.5218257256364288,0.6018965724750229,0.436648081968498,0.49026262733943904,0.5396656696833328,0.699503859684277
1.2312312312312312,rest,0.0768482212069577,-0.06173820799669714,0.06240768875891119,-0.10532698608314324,-0.04457393741667864,0.04047592872083132,0.0813694522919946,-0.08328428479489342
1.2412412412412412,wrist_extension,0.5164905151186416,0.2957660120507144,0.34429604824712623,0.3165702974450759,0.3484527137014298,0.27910782016371594,0.3616750375459667,0.3950160020812813
1.2512512512512513,wrist_extension,0.45522093354893517,0.20687990499975123,0.3720334393911085,0.22757324987028615,0.43079288372323976,0.3447189880300709,0.2834278636546674,0.4764420622459213
1.2612612612612613,wrist_flexion,0.32230712222635244,0.5225036496387732,0.30382660314586296,0.558556100580172,0.4889358447805879,0.3319219114140716,0.5401414684301469,0.16131907154871383
1.2712712712712713,open_palm,-0.15229237269670964,0.3466293621499499,0.44662505322927254,0.11581042669185226,0.3869851947368425,0.15009437289598407,0.37147215728471866,0.37037718057605284
1.2812812812812813,rest,0.0412771586761853,-0.146108442348997,0.056548954011917986,-0.03917405953228365,-0.079974744968167,0.0713193669360726,0.08206956147410163,0.18803619152569093
1.2912912912912913,wrist_extension,0.25333823591550936,0.23408730544900475,0.1567451655606645,0.4349114162298728,0.41081518286235646,0.5336907323449191,0.4836044665666927,0.1618677598371374
1.3013013013013013,fist,0.5671213317111437,0.43069804735928746,0.5423157883250014,0.5958817552169147,0.5623752308455209,0.5893840232857036,0.4644303868736414,0.5607747867531685
1.3113113113113113,rest,0.1154070596965216,0.22314789143996153,0.040689973509511874,-0.10117615394358573,-0.22106731246365416,0.10071859806225938,0.06439438906607357,-0.10021222680146094
1.3213213213213213,wrist_flexion,0.32078059096305184,0.5017736686047869,0.30288058165010046,0.25339305610857327,0.29497376526718755,0.5246786570313478,0.4435671444382474,0.5258948850679471
1.3313313313313313,rest,-0.029858241795040194,-0.1355984331369665,-0.03645510194341859,0.11194426634703765,-0.0032559110904028725,0.10720793153281848,0.0006124359837951088,-0.04060179445051612
1.3413413413413413,wrist_extension,0.205259637467184,0.2457497529768303,0.29506528494319334,0.4643421119316908,0.34004742966008145,0.07877760574722614,0.25582764611035874,0.2882521404718826
1.3513513513513513,wrist_extension,0.44453625791603557,0.4707999370624867,0.616769471414798,0.5461683881797941,0.3252633383334323,0.3405119316957283,0.46266609152254323,0.4765677854205612
1.3613613613613613,rest,0.08367240293559412,-0.13543320335930512,0.14555355401630266,-0.03648119798739456,0.005345084022998944,-0.025381612132505216,-0.05821638960701997,-0.17243639523267562
1.3713713713713713,wrist_extension,0.13602646658949089,0.8300516145502213,0.5187451844311743,0.42072673550952705,0.514292691542208,0.2016293158443191,0.09831235254007986,0.4524045454489905
1.3813813813813813,wrist_extension,0.1240627233348037,0.3004670810705912,0.16850839380412455,0.30566758613036793,0.37093559005955123,0.4765513597342519,0.10319060733778301,0.13927159935694067
1.3913913913913913,wrist_extension,0.3839871225160084,0.32721033110699255,0.37163976207610955,0.2825821327161465,0.30196437016154537,0.26785954992094935,0.29122547937608617,0.5961709222194732
1.4014014014014013,fist,0.6953223720130698,0.26391550599374825,0.6491705657666994,0.6007086676220597,0.38207995578368587,0.2987940889953455,0.49325181342828694,0.2791915147021717
1.4114114114114114,wrist_flexion,0.5757080301251742,0.3045892648886811,0.625864076236389,0.20261247257516216,0.4301151205648817,0.28837773761288515,0.18905470490534054,0.43179117969170727
1.4214214214214214,wrist_extension,0.3243896490522515,0.22186930189379242,0.17725180524753914,0.3430338448520093,0.23988844147444435,0.5873961918472854,0.39050697292305997,0.11496396112985893
1.4314314314314314,fist,0.42614494428735566,0.46287065037829284,0.6177156796072707,0.3064954134348632,0.37244308113018343,0.3287082273623999,0.7489426403489601,0.5280129580833189
1.4414414414414414,open_palm,0.37675033469093555,0.16503587365533304,0.2721388464155697,0.6486925472914715,0.210792749538024,0.24712519289668974,0.5119824861196222,0.3260298212683739
1.4514514514514514,fist,0.48552784909542335,0.6243340464114394,0.45860732037730295,0.2759528218993089,0.5431351684696495,0.3973806199408306,0.4733013082655357,0.5073865885450954
1.4614614614614614,wrist_flexion,0.07757484520778465,0.4000674352002511,0.5236210081182887,0.36164683481468907,0.02717884637679885,0.2790888143353233,0.37418600396445056,0.4927895742009536
1.4714714714714714,wrist_extension,0.6398872722049235,0.304130372071474,0.4576550215637598,0.3417820045486513,0.6501017721381206,0.3510401982944364,0.31435650961137585,0.452610422202554
1.4814814814814814,rest,-0.09548112851042223,-0.018391353889792746,-0.02718768676889301,0.0403599196048223,0.06685624860829313,-0.020225805469183185,-0.0030363846779612063,0.05285845679004893
1.4914914914914914,rest,-0.01954204290720443,-0.1662295749166085,0.07963243001057585,0.1701627502926355,-0.0343878402621122,-0.16095846225910743,-0.07682629839651871,-0.10266740156865212
1.5015015015015014,fist,0.4542361346747576,0.4470240871403272,0.3368359193044519,0.7251455851433218,0.5708269501072397,0.3744107217000463,0.6818775714331914,0.7170835821274365
1.5115115115115114,rest,0.0939549750683335,-0.08103423475113197,0.07564625255429656,-0.05062480471745495,0.10040109828510624,0.08878807960299058,-0.09114994733443259,0.04328374314644552
1.5215215215215214,open_palm,0.32666545034033867,0.35036604664160514,0.5026485503135745,0.4385426960263167,0.3145890147587941,0.07445943029393812,0.2266789508073151,0.3193870277025106
1.5315315315315314,open_palm,0.38015017262803213,0.42173671110455674,0.522843581113704,-0.04989415383532497,0.2652295180079769,0.6331539338114742,0.350138320995746,0.4464841891755332
1.5415415415415414,wrist_extension,0.4074757540586493,0.3215274680212899,0.4554023558069228,0.4433154599723601,0.3976512647572843,0.4900681062736205,0.40702092939557655,0.20230472889138756
1.5515515515515514,open_palm,0.4511548550042915,0.6244916986801954,0.488481346178381,0.21361753181740745,0.3510772019895278,0.23846650366756067,0.29825874279037473,0.3995561367936349
1.5615615615615615,rest,0.013668942577443478,-0.13111130365136733,0.004695879703725924,-0.09429154206113088,-0.18950340348200312,-0.01972384312293235,-0.06495937021915148,0.01595052069057641
1.5715715715715715,fist,0.6485279690443035,0.4741121778559587,0.5782975817397813,0.5077230890552726,0.4263570298383158,0.7278561363397977,0.5404531993865603,0.515941405071803
1.5815815815815815,open_palm,0.2571961623789379,0.3881874034615078,0.3265921422075678,0.3944211512338526,0.2451603052891494,0.28734411702091806,0.31189900005091603,0.20582000761240699
1.5915915915915915,wrist_extension,0.14223826788975105,0.3157735869813213,0.25955860944247927,0.2707866755469671,-0.03179746095713484,0.29397631376775357,0.20425971749650781,0.47583481529687144
